date,ProviderName,ServiceName,RegionName,daily_cost,usage_quantity,resource_count,original_daily_cost,is_anomaly,anomaly_multiplier
2024-09-02,AWS,Amazon Simple Storage Service,US East (Ohio),0.0,20.0,0,0.0,0,1.0
2024-09-02,Microsoft,Azure Data Factory v2,West US,-0.00258333333,0.08033333333333399,2,-0.00258333333,0,1.0
2024-09-02,AWS,Amazon Elastic Container Service for Kubernetes,US West (Oregon),0.0,1.0,1,0.0,0,1.0
2024-09-02,Microsoft,Azure Kubernetes Service,East US,1.4936051150399998,-72.03034884957168,2,1.4936051150399998,0,1.0
2024-09-02,AWS,AWS Glue,US West (Oregon),0.0,0.0041666667,0,0.0,0,1.0
2024-09-02,AWS,AWS WAF,Any,0.0,0.0013888889,1,0.0,0,1.0
2024-09-02,Microsoft,Storage Accounts,East Asia,-0.32154815999999997,-23.856,1,-0.32154815999999997,0,1.0
2024-09-02,Microsoft,Storage Accounts,Southeast Asia,3.6e-05,0.0018000000000000002,2,3.6e-05,0,1.0
2024-09-02,Microsoft,Key Vault,West US,2.4e-05,0.0008,1,2.4e-05,0,1.0
2024-09-02,AWS,AWS Step Functions,EU (London),0.0,9.9353e-06,0,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,US East (N. Virginia),0.0,22.7531221726,108,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Container Service,External,0.0,0.4777432477,32,0.0,0,1.0
2024-09-02,AWS,AWS Security Hub,US East (N. Virginia),0.0,16.0,1,0.0,0,1.0
2024-09-02,AWS,AWS Key Management Service,EU (Frankfurt),0.0,0.0013888889,1,0.0,0,1.0
2024-09-02,Microsoft,Azure Machine Learning,East US 2,0.12881905099000002,9.287697267112254,2,0.12881905099000002,0,1.0
2024-09-02,AWS,AWS Lambda,US East (N. Virginia),0.0,1989.8198750000001,6,0.0,0,1.0
2024-09-02,AWS,Amazon GuardDuty,Asia Pacific (Osaka),0.0,8.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Storage Service,US West (N. California),0.0,2.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,US East (Ohio),0.0,5.7443043311,47,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic File System,Asia Pacific (Singapore),0.0,1.2484534556,2,0.0,0,1.0
2024-09-02,AWS,AWS Systems Manager,US West (Oregon),0.0,40.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Virtual Private Cloud,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-02,Microsoft,Azure Monitor,East US,0.4757739359,0.206858233,1,0.4757739359,0,1.0
2024-09-02,AWS,AWS Key Management Service,EU (Ireland),0.0,0.0013888889,1,0.0,0,1.0
2024-09-02,AWS,AWS Security Hub,EU (London),0.0,8.0,1,0.0,0,1.0
2024-09-02,AWS,Amazon Virtual Private Cloud,US West (Oregon),0.0,64.7405672978,102,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machine Scale Sets,Central US,-3.504,-24.0,1,-3.504,0,1.0
2024-09-02,AWS,Amazon GuardDuty,US West (Oregon),0.0,88.0,0,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,EU (London),0.0,9.0,0,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,EU (London),0.0,8.39466e-05,1,0.0,0,1.0
2024-09-02,AWS,Amazon DynamoDB,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Sydney),0.0,0.8243912702999999,31,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Canada (Central),0.0,24.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Queue Service,Asia Pacific (Singapore),0.0,4.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Storage Service,EU (Ireland),0.0,1.276e-07,0,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,West US 2,13.69632768,24.033336,2,13.69632768,0,1.0
2024-09-02,AWS,AmazonCloudWatch,EU (Paris),0.0,452.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Route 53,unknown,0.0,905.0,11,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,EU (Ireland),0.0,1.0,1,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Asia Pacific (Tokyo),0.0,12.0,0,0.0,0,1.0
2024-09-02,Microsoft,Virtual Network,Central US,4.56,24.0,1,4.56,0,1.0
2024-09-02,AWS,Amazon DynamoDB,US East (Ohio),0.0,3.0000000104,4,0.0,0,1.0
2024-09-02,AWS,Amazon DynamoDB,US East (N. Virginia),0.0,2.0,2,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,West US,0.0058975,11.795,1,0.0058975,0,1.0
2024-09-02,AWS,AWS CloudTrail,EU (Frankfurt),0.0,38.0,0,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,EU (Paris),0.0,0.7252568848,1,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Queue Service,EU (London),0.0,4.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Relational Database Service,US East (Ohio),0.0,0.0010802956,6,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,EU (Frankfurt),0.0,9.0,0,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,External,0.0,0.0133968475,91,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,EU (London),0.0,12.0,0,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,South Central US,0.277624,4.0,1,0.277624,0,1.0
2024-09-02,AWS,Amazon CloudFront,United States,0.0,18123.3726968904,5,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,EU (Ireland),0.0,245.0,0,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,EU (Stockholm),0.0,8.1296e-06,3,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Queue Service,EU (Frankfurt),0.0,180.0,1,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,EU (Ireland),0.0,261.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Tokyo),0.0,6.3207573242,47,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,UK West,-2.95323624,-0.033336,1,-2.95323624,0,1.0
2024-09-02,AWS,Amazon Relational Database Service,US West (N. California),0.0,5.0,1,0.0,0,1.0
2024-09-02,AWS,Amazon Relational Database Service,US West (Oregon),0.0,16.9232488,21,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Singapore),0.0,3.0166395152,20,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,EU (Frankfurt),0.0,0.0026454317,3,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,EU (Stockholm),0.0,123.0222222222,0,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Asia Pacific (Sydney),0.0,13.0,0,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Asia Pacific (Osaka),0.0,6.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon EC2 Container Registry (ECR),EU (Ireland),0.0,2.6206200000000003e-05,7,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,Africa (Cape Town),0.0,1.6658854576,6,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Notification Service,US East (N. Virginia),0.0,4.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon EC2 Container Registry (ECR),EU (Stockholm),0.0,0.0003952474,4,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Asia Pacific (Mumbai),0.0,153.0,0,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,US East (Ohio),0.0,227.1630338036,9,0.0,0,1.0
2024-09-02,AWS,CloudWatch Events,External,0.0,0.0001258329,0,0.0,0,1.0
2024-09-02,AWS,Amazon ElastiCache,US West (N. California),0.0,1.0,1,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Notification Service,Asia Pacific (Tokyo),0.0,4.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon EC2 Container Registry (ECR),US East (N. Virginia),0.0,0.035903596499999996,5,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,US West (N. California),0.0,1646.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Notification Service,EU (London),0.0,4.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon EC2 Container Registry (ECR),US West (Oregon),0.0,0.0045265871,11,0.0,0,1.0
2024-09-02,AWS,AWS Backup,US West (Oregon),0.0,0.0786838969,2,0.0,0,1.0
2024-09-02,AWS,CloudWatch Events,US West (Oregon),0.0,4931.0,1,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Queue Service,EU (Paris),0.0,4.0,0,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,US East (N. Virginia),0.0,446.086785083,5,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Notification Service,Asia Pacific (Seoul),0.0,4.0,0,0.0,0,1.0
2024-09-02,Microsoft,Virtual Network,East US,0.24,48.0,4,0.24,0,1.0
2024-09-02,AWS,Amazon DynamoDB,US West (Oregon),0.0,176.0000050038,10,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Notification Service,US West (Oregon),0.0,73.0001477916,7,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Email Service,US West (Oregon),0.0,18.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Osaka),0.0,0.1,1,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,Asia Pacific (Tokyo),0.0,8.400599999999999e-06,2,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,South America (Sao Paulo),0.0,12.0,0,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Asia Pacific (Singapore),0.0,465.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon EC2 Container Registry (ECR),Asia Pacific (Singapore),0.0,0.0002297542,1,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,Asia Pacific (Sydney),0.0,1.155e-07,1,0.0,0,1.0
2024-09-02,AWS,Amazon EC2 Container Registry (ECR),EU (Frankfurt),0.0,0.0004879833,1,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Notification Service,US East (Ohio),0.0,8.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Mumbai),0.0,4.9779150826,47,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,Asia Pacific (Seoul),0.0,6.0,0,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,Asia Pacific (Singapore),0.0,1.90986e-05,1,0.0,0,1.0
2024-09-02,Oracle,COMPUTE,us-sanjose-1,-2.0,-1124.0,4,-2.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,EU (Frankfurt),5.0,10.3735462364,84,5.0,0,1.0
2024-09-02,AWS,Amazon DynamoDB,Asia Pacific (Sydney),0.0,10.0,2,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,Asia Pacific (Sydney),0.0,352.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,EU (Ireland),0.0,0.6421138614,7,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Storage Service,EU (Frankfurt),0.0,773.0000030063,0,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,US East (Ohio),0.0,1.0093719005,6,0.0,0,1.0
2024-09-02,AWS,Amazon CloudFront,Europe,0.0,2982.0000413647,7,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,US East (Ohio),0.0,12.0,0,0.0,0,1.0
2024-09-02,Microsoft,Azure App Service,Central US,-1.44,-23.967744,2,-1.44,0,1.0
2024-09-02,AWS,Amazon Relational Database Service,External,0.0,2.62659e-05,19,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,US West (N. California),0.0,497.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon CloudFront,Japan,0.0,1.0000061076,3,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,EU (Stockholm),0.0,6.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon CloudFront,India,0.0,0.0423787627,1,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,Central US,0.65705256,0.033336,1,0.65705256,0,1.0
2024-09-02,AWS,Red Hat OpenShift Service on AWS,unknown,0.0,1.0,1,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,Asia Pacific (Tokyo),0.0,7372.0000000618,1,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,EU (Stockholm),0.0,0.1398959969,2,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,Canada Central,2.86975e-06,3.2985582948e-05,1,2.86975e-06,0,1.0
2024-09-02,AWS,AWS CloudTrail,South America (Sao Paulo),0.0,834.0,0,0.0,0,1.0
2024-09-02,Microsoft,Application Gateway,East US,0.00037264432,0.004283268004656,1,0.00037264432,0,1.0
2024-09-02,AWS,AWS CloudTrail,Europe (Zurich),0.0,42.0,0,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,Asia Pacific (Singapore),0.0,6.0138888889,1,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Queue Service,US West (Oregon),0.0,1992.0000010654,11,0.0,0,1.0
2024-09-02,AWS,Amazon CloudFront,Canada,0.0,0.0008110367,2,0.0,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,EU (London),0.0,2.3603781228000003,14,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,Canada (Central),0.0,6.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon Relational Database Service,US East (N. Virginia),0.0,8.340279122600002,3,0.0,0,1.0
2024-09-02,Microsoft,Azure App Service,South Central US,0.0,0.032256,1,0.0,0,1.0
2024-09-02,AWS,AmazonCloudWatch,Asia Pacific (Seoul),0.0,236.0,0,0.0,0,1.0
2024-09-02,AWS,Amazon CloudFront,South Africa,0.0,0.0810897173,1,0.0,0,1.0
2024-09-02,AWS,Elastic Load Balancing,US West (Oregon),0.0,19.1890491168,72,0.0,0,1.0
2024-09-02,AWS,Amazon Relational Database Service,Asia Pacific (Tokyo),0.0,2.831e-07,1,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machine Scale Sets,East US,-1.9948817773199998,-23.962872387841344,3,-1.9948817773199998,0,1.0
2024-09-02,AWS,Elastic Load Balancing,US East (N. Virginia),0.0,2.2515338165000003,11,0.0,0,1.0
2024-09-02,Microsoft,Virtual Machines,East US,1.3686876484,2.441396420224309,12,1.3686876484,0,1.0
2024-09-02,AWS,Amazon Elastic Compute Cloud,EU (Paris),0.0,0.7191095889000001,4,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Storage Service,Asia Pacific (Tokyo),0.0,23.0,0,0.0,0,1.0
2024-09-02,Microsoft,Storage Accounts,West US 2,9.6672e-05,0.003084,7,9.6672e-05,0,1.0
2024-09-02,AWS,Amazon CloudFront,South America,0.0,9.0000086389,2,0.0,0,1.0
2024-09-02,AWS,Amazon Simple Queue Service,US East (N. Virginia),0.0,114.0,2,0.0,0,1.0
2024-09-02,AWS,AWS CloudTrail,US East (N. Virginia),0.0,1071.0,0,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Asia Pacific (Singapore),0.0,890.0,0,0.0,0,1.0
2024-09-03,Microsoft,Key Vault,East US 2,0.000111,0.0037,1,0.000111,0,1.0
2024-09-03,AWS,Amazon Elastic Container Service,External,0.0,0.6541303219,18,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,Asia Pacific (Sydney),0.0,5.588e-07,1,0.0,0,1.0
2024-09-03,Microsoft,Key Vault,Global,0.0,0.0,4,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,South America (Sao Paulo),0.0,12.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Mumbai),0.0,4.2341134751,51,0.0,0,1.0
2024-09-03,AWS,AWS Security Hub,US West (Oregon),0.0,10.0,1,0.0,0,1.0
2024-09-03,AWS,AWS Security Hub,EU (Stockholm),0.0,328.0,1,0.0,0,1.0
2024-09-03,AWS,Amazon EC2 Container Registry (ECR),EU (Frankfurt),0.0,0.0001387177,1,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,Europe,0.0,3821.000249261,10,0.0,0,1.0
2024-09-03,AWS,Amazon EC2 Container Registry (ECR),Asia Pacific (Singapore),0.0,0.0001471504,2,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,Asia Pacific,0.0,537.4990881244,3,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,South America,0.0,59.0,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,Africa (Cape Town),0.0,0.32500000009999996,5,0.0,0,1.0
2024-09-03,AWS,Datadog,unknown,7.2,736.56,0,7.2,0,1.0
2024-09-03,AWS,AmazonCloudWatch,US West (Oregon),0.0,31030.0692833528,172,0.0,0,1.0
2024-09-03,Microsoft,SQL Database,East US,7.296,48.0,1,7.296,0,1.0
2024-09-03,AWS,AWS Secrets Manager,US East (N. Virginia),0.0,22.0,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Container Service,US West (Oregon),0.0,21.3123298734,87,0.0,0,1.0
2024-09-03,Microsoft,Azure App Service,South Central US,7.2,24.0,1,7.2,0,1.0
2024-09-03,AWS,Amazon CloudFront,Australia,0.0,2.0079328846,2,0.0,0,1.0
2024-09-03,AWS,Amazon EC2 Container Registry (ECR),US West (Oregon),0.0,0.0101974197,7,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,US West (N. California),0.0,6.0,0,0.0,0,1.0
2024-09-03,Microsoft,Microsoft.Fabric,West Central US,9.6,48.0,1,9.6,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Asia Pacific (Osaka),0.0,6.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon EC2 Container Registry (ECR),US East (N. Virginia),0.0,0.0040581513,6,0.0,0,1.0
2024-09-03,AWS,AWS Secrets Manager,US East (Ohio),0.0,6.0,1,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Any,0.0,0.0013888889,0,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,US East (Ohio),0.0,3.0770600441,5,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Asia Pacific (Seoul),0.0,6.0,0,0.0,0,1.0
2024-09-03,Microsoft,Azure App Service,Central US,1.92,48.0,2,1.92,0,1.0
2024-09-03,AWS,Amazon EC2 Container Registry (ECR),EU (Stockholm),0.0,0.0005195089,3,0.0,0,1.0
2024-09-03,AWS,CloudWatch Events,External,0.0,0.0002376353,0,0.0,0,1.0
2024-09-03,AWS,AWS Secrets Manager,US West (Oregon),0.0,79.02083333329999,1,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,EU (London),0.0,1.478056,2,0.0,0,1.0
2024-09-03,Microsoft,Load Balancer,East US 2,0.48,48.0,1,0.48,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,EU (Stockholm),0.0,1.0000010282,3,0.0,0,1.0
2024-09-03,AWS,Amazon EC2 Container Registry (ECR),EU (Ireland),0.0,3.37e-08,1,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Asia Pacific (Mumbai),0.0,603.0,0,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,US East (N. Virginia),0.0,728.0226487522,4,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,EU (Frankfurt),0.0,0.027375,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,External,0.0,14.3344919185,238,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,EU (Paris),0.0,0.242708376,4,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,External,0.0,0.0040506246,13,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Container Service,EU (Ireland),0.0,1.7500003355,3,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,EU (London),0.0,6.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon DynamoDB,Asia Pacific (Sydney),0.0,5.0,1,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,Japan,0.0,12.0000626053,4,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Asia Pacific (Tokyo),0.0,3.0,0,0.0,0,1.0
2024-09-03,AWS,AWS WAF,Any,0.0,1.0027777778,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,EU (Ireland),0.0,1.0,1,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,EU (Paris),0.0,0.0042626904,1,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,US East (Ohio),0.0,3.0007585865,7,0.0,0,1.0
2024-09-03,AWS,AWS Step Functions,US West (Oregon),0.0,269.0230231509,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Tokyo),0.0,1.6131291929,40,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,US East (Ohio),0.0,10.0,10,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,US West (Oregon),0.0,59.808828931,78,0.0,0,1.0
2024-09-03,AWS,AWS Step Functions,South America (Sao Paulo),0.0,1.15912e-05,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,US West (N. California),0.0,2.5833567328,10,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,EU (Ireland),0.0,3.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,United States,0.0,92.8981161454,13,0.0,0,1.0
2024-09-03,AWS,AWS Systems Manager,US East (N. Virginia),0.0,4.0,0,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Canada (Central),0.0,3.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,Canada (Central),0.0,0.2666666667,2,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,EU (Frankfurt),0.0,350.2733494655,2,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,US West (Oregon),0.0,0.003375,1,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,US East (N. Virginia),0.0,1.0076090603999999,12,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,External,0.0,0.0192990183,77,0.0,0,1.0
2024-09-03,Microsoft,Azure Machine Learning,East US 2,0.16254288669,5.855824629793701,2,0.16254288669,0,1.0
2024-09-03,AWS,AWS Systems Manager,US West (Oregon),0.0,2290.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,US East (Ohio),0.0,7.2139472118,49,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,EU (Stockholm),0.0,1.0162145342,4,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,US West (Oregon),1.0,7805.3393285701995,295,1.0,0,1.0
2024-09-03,AWS,AWS Step Functions,EU (Stockholm),0.0,1.49e-07,0,0.0,0,1.0
2024-09-03,AWS,Amazon DynamoDB,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,US West (Oregon),0.0,14.2758281619,77,0.0,0,1.0
2024-09-03,AWS,Amazon DynamoDB,US West (Oregon),0.0,23947.000000443997,11,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,South America (Sao Paulo),0.0,2.4943655198,10,0.0,0,1.0
2024-09-03,AWS,Amazon API Gateway,US West (Oregon),0.0,5602.0000026561,3,0.0,0,1.0
2024-09-03,Microsoft,Event Grid,East US,-7.2e-06,-0.00012,1,-7.2e-06,0,1.0
2024-09-03,AWS,AmazonCloudWatch,EU (Stockholm),0.0,6.0111111111,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,EU (Frankfurt),5.0,6.520238463,68,5.0,0,1.0
2024-09-03,Microsoft,Azure Synapse Analytics,East US 2,-10.512,-48.0,1,-10.512,0,1.0
2024-09-03,AWS,Amazon DynamoDB,US West (N. California),0.0,10.0,1,0.0,0,1.0
2024-09-03,AWS,AWS Step Functions,Canada (Central),0.0,1.49e-07,0,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,EU (Frankfurt),0.0,3.0000803955,6,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,Asia Pacific (Sydney),0.0,681.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Container Registry Public,US East (N. Virginia),0.0,0.000491583,1,0.0,0,1.0
2024-09-03,AWS,Amazon DynamoDB,US East (Ohio),0.0,1.0,1,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Singapore),0.0,2.3569703179,16,0.0,0,1.0
2024-09-03,AWS,AmazonCloudWatch,EU (Paris),0.0,3.0027777778,0,0.0,0,1.0
2024-09-03,AWS,AWS Step Functions,EU (Ireland),0.0,1.49e-07,0,0.0,0,1.0
2024-09-03,AWS,Amazon CloudFront,India,0.0,78.0173606053,3,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,EU (Ireland),0.0,0.0063232453,2,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,EU (London),0.0,4.4982294657,22,0.0,0,1.0
2024-09-03,AWS,Amazon DynamoDB,US East (N. Virginia),0.0,4.0,4,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,US West (N. California),0.0,3.278e-07,1,0.0,0,1.0
2024-09-03,AWS,AWS X-Ray,US West (Oregon),0.0,104.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Virtual Private Cloud,US East (N. Virginia),0.0,7.0,7,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,US East (N. Virginia),-4.0,27.1283946834,132,-4.0,0,1.0
2024-09-03,Microsoft,Azure SQL Database,East US,4.7952,48.0,1,4.7952,0,1.0
2024-09-03,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Sydney),0.0,0.3818469656,35,0.0,0,1.0
2024-09-03,AWS,Elastic Load Balancing,Asia Pacific (Tokyo),0.0,1.0000002943,1,0.0,0,1.0
2024-09-03,Microsoft,Storage Accounts,Canada Central,1.8e-07,0.0005,1,1.8e-07,0,1.0
2024-09-03,AWS,Amazon Simple Notification Service,EU (Ireland),0.0,4.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Simple Email Service,External,0.0,0.0015923614,0,0.0,0,1.0
2024-09-03,AWS,Amazon Relational Database Service,US West (Oregon),1.0,5193677.317088528,14,1.0,0,1.0
2024-09-03,AWS,AWS Key Management Service,US West (Oregon),0.0,0.006944444500000001,5,0.0,0,1.0
2024-09-03,AWS,Amazon Simple Queue Service,US West (Oregon),0.0,39293.0,19,0.0,0,1.0
2024-09-03,AWS,Amazon Simple Queue Service,Asia Pacific (Singapore),0.0,4.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon GuardDuty,Asia Pacific (Mumbai),0.0,91.0,0,0.0,0,1.0
2024-09-03,Microsoft,Virtual Machine Scale Sets,East US,-0.0018229463799999557,-0.03602595347911102,4,-0.0018229463799999557,0,1.0
2024-09-03,AWS,AWS CloudTrail,Canada (Central),0.0,14.0,0,0.0,0,1.0
2024-09-03,AWS,Amazon Elastic File System,EU (Frankfurt),0.0,0.3400810666,1,0.0,0,1.0
2024-09-03,Microsoft,Virtual Machines,West US 2,4.09632768,0.033336,1,4.09632768,0,1.0
2024-09-03,AWS,Amazon Simple Storage Service,US West (N. California),0.0,1.276e-07,0,0.0,0,1.0
